"id","__typename","cities","createdAt","culture","emailDomains","groupsCanFind","industry","name","ownerId","perks","placeIds","size","updatedAt","website"
"ea8e03ed-f1e8-4bce-96e0-f6aebfac4fc4","Company","[]","2020-10-20T00:12:19.459Z","","[{""S"":""https://continental.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Continental Airlines","","","[]","","2020-10-20T00:12:19.459Z","https://continental.com"
"0825be26-544e-40f4-b049-c33c96d65447","Company","[]","2020-10-20T00:12:57.263Z","","[{""S"":""https://frontieroil.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Frontier Oil","","","[]","","2020-10-20T00:12:57.263Z","https://frontieroil.com"
"e19b20df-8abd-4fb1-a37b-bd56e9baa6ba","Company","","2021-02-03T23:19:40.565Z","","[{""S"":""https://svb.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Silicon Valley Bank","","","","","2021-02-03T23:19:40.565Z","https://svb.com"
"fd2a2d0a-9f49-4a2c-93db-d36846d4e7f9","Company","[]","2020-10-20T00:13:13.941Z","","[{""S"":""https://hp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Hewlett-Packard","","","[]","","2020-10-20T00:13:13.941Z","https://hp.com"
"d0c6b3eb-6ec5-43ea-abdb-eec7acccd7fa","Company","[]","2020-10-20T00:14:10.790Z","","[{""S"":""https://outback.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Outback Steakhouse","","","[]","","2020-10-20T00:14:10.790Z","https://outback.com"
"b3d0876c-c482-4aed-b8ce-dff692508d91","Company","[]","2020-10-20T00:15:17.940Z","","[{""S"":""https://usanetwork.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","USA Networks","","","[]","","2020-10-20T00:15:17.940Z","https://usanetwork.com"
"c7cc7e13-2738-4679-b720-f1767683fd92","Company","[]","2020-10-20T00:11:59.426Z","","[{""S"":""https://cadence.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Cadence Design Systems","","","[]","","2020-10-20T00:11:59.426Z","https://cadence.com"
"da09dfb0-3f6b-4031-8c9e-6ca5610cfe04","Company","[]","2020-10-20T00:11:53.998Z","","[{""S"":""https://briggsandstratton.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Briggs & Stratton","","","[]","","2020-10-20T00:11:53.998Z","https://briggsandstratton.com"
"f81fac13-0eaf-425a-b07f-74d87e3482f0","Company","[]","2020-10-20T00:12:13.154Z","","[{""S"":""https://colgate.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Colgate-Palmolive","","","[]","","2020-10-20T00:12:13.154Z","https://colgate.com"
"303c71eb-feba-43da-8979-e1cb09dba2c2","Company","[]","2020-10-20T00:14:54.105Z","","[{""S"":""https://starwood.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Starwood Hotels & Resorts","","","[]","","2020-10-20T00:14:54.105Z","https://starwood.com"
"a2fa3850-ad77-45b9-bee3-eb1ca6c88fc2","Company","[]","2020-10-20T00:14:14.646Z","","[{""S"":""https://pathmark.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Pathmark Stores","","","[]","","2020-10-20T00:14:14.646Z","https://pathmark.com"
"63528f3d-2695-4964-913a-58b66d9c441c","Company","[]","2020-10-20T00:14:55.125Z","","[{""S"":""https://steelcase.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Steelcase","","","[]","","2020-10-20T00:14:55.125Z","https://steelcase.com"
"60716d21-c934-4229-975f-c3fc55526ecc","Company","[]","2020-10-20T00:12:59.670Z","","[{""S"":""https://ge.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","General Electric","","","[]","","2020-10-20T00:12:59.670Z","https://ge.com"
"0d63e0ae-40c3-41ef-ba1c-e541e7218da7","Company","[]","2020-10-20T00:12:02.759Z","","[{""S"":""https://cdicorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","CDI","","","[]","","2020-10-20T00:12:02.759Z","https://cdicorp.com"
"909b853e-9ad0-4838-9006-02b1b2459528","Company","[]","2020-10-20T00:14:51.795Z","","[{""S"":""https://sprint.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Sprint","","","[]","","2020-10-20T00:14:51.795Z","https://sprint.com"
"93a6ac6d-5ae9-40ec-afc6-00755be43eb9","Company","[]","2020-10-20T00:14:42.249Z","","[{""S"":""https://sealedair.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Sealed Air","","","[]","","2020-10-20T00:14:42.249Z","https://sealedair.com"
"0a84e096-e2af-4915-ad07-3f370083084f","Company","[]","2020-10-20T00:15:23.269Z","","[{""S"":""https://wachovia.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wachovia Corp.","","","[]","","2020-10-20T00:15:23.269Z","https://wachovia.com"
"86a65180-f090-4994-a797-adb183c14798","Company","[]","2020-10-20T00:15:30.858Z","","[{""S"":""https://wisenergy.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wisconsin Energy","","","[]","","2020-10-20T00:15:30.858Z","https://wisenergy.com"
"fac5ceec-fdbc-4e2f-a332-eacf78568851","Company","[]","2020-10-20T00:15:17.443Z","","[{""S"":""https://usoncology.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","US Oncology","","","[]","","2020-10-20T00:15:17.443Z","https://usoncology.com"
"e2977140-9776-4f35-bf8a-5b03566a5997","Company","[]","2020-10-19T23:47:54.535Z","","[{""S"":""https://alliedwaste.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Allied Waste Industries","","","[]","","2020-10-19T23:47:54.535Z","https://alliedwaste.com"
"74195c15-790f-4ec4-9ea3-0fc9342b7455","Company","[]","2020-10-20T00:14:05.972Z","","[{""S"":""https://nvrinc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","NVR","","","[]","","2020-10-20T00:14:05.972Z","https://nvrinc.com"
"1207ecb1-0abb-44fa-8e42-b0829e1ada42","Company","[]","2020-10-20T00:14:40.837Z","","[{""S"":""https://schering-plough.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Schering-Plough","","","[]","","2020-10-20T00:14:40.837Z","https://schering-plough.com"
"915b4781-3bf5-4b03-8ec8-c8c6878a028f","Company","[]","2020-10-20T00:14:01.879Z","","[{""S"":""https://nscorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Norfolk Southern","","","[]","","2020-10-20T00:14:01.879Z","https://nscorp.com"
"766e4aa5-116a-4bd1-be53-902a289d64da","Company","[]","2020-10-20T00:12:10.471Z","","[{""S"":""https://citigroup.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Citigroup","","","[]","","2020-10-20T00:12:10.471Z","https://citigroup.com"
"c34b44a9-f395-49d2-8abb-089ba602bc80","Company","[]","2020-10-20T00:13:54.738Z","","[{""S"":""https://murphyoilcorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Murphy Oil","","","[]","","2020-10-20T00:13:54.738Z","https://murphyoilcorp.com"
"4cba6448-bc54-424d-aa55-50c986c2ae3f","Company","[]","2020-10-20T00:13:53.265Z","","[{""S"":""https://mohawkind.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Mohawk Industries","","","[]","","2020-10-20T00:13:53.265Z","https://mohawkind.com"
"0a621606-a550-4340-bc97-f6df582f491e","Company","[]","2020-10-20T00:15:20.282Z","","[{""S"":""https://verizon.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Verizon Communications","","","[]","","2020-10-20T00:15:20.282Z","https://verizon.com"
"971d9d9d-c029-4b44-bcf5-3b61f7c5c22a","Company","[]","2020-10-20T00:15:24.294Z","","[{""S"":""https://wallace.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wallace Computer Services","","","[]","","2020-10-20T00:15:24.294Z","https://wallace.com"
"06ddc75a-9827-4e8c-bb0d-eb9658082957","Company","[]","2020-10-19T23:48:10.846Z","","[{""S"":""https://arkbest.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Arkansas Best","","","[]","","2020-10-19T23:48:10.846Z","https://arkbest.com"
"1987d406-9771-4583-9bc2-4745968707e5","Company","[]","2020-10-20T00:12:36.692Z","","[{""S"":""https://duraauto.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Dura Automotive Systems","","","[]","","2020-10-20T00:12:36.692Z","https://duraauto.com"
"cade481e-1621-4296-8e36-c12d6689f8d9","Company","[]","2020-10-20T00:13:51.769Z","","[{""S"":""https://mamsi.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Mid Atlantic Medical Services","","","[]","","2020-10-20T00:13:51.769Z","https://mamsi.com"
"81a12cef-fe64-46a8-94ab-d1838acfe667","Company","[]","2020-10-20T00:12:25.481Z","","[{""S"":""https://cvs.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","CVS","","","[]","","2020-10-20T00:12:25.481Z","https://cvs.com"
"3e9fb206-4a07-43db-aca6-403f41a0ea7c","Company","[]","2020-10-20T00:12:08.196Z","","[{""S"":""https://ciena.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Ciena","","","[]","","2020-10-20T00:12:08.196Z","https://ciena.com"
"a31c40fc-d0e0-4ed5-938b-91138fd27167","Company","[]","2020-10-19T23:47:45.793Z","","[{""S"":""https://aesc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","AES","","","[]","","2020-10-19T23:47:45.793Z","https://aesc.com"
"0a862b5d-0738-444c-af15-dcee23ec72ae","Company","[]","2020-10-19T23:47:57.464Z","","[{""S"":""https://americawest.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","America West Holdings","","","[]","","2020-10-19T23:47:57.464Z","https://americawest.com"
"f3c22287-6811-4da9-84b3-2925798c0057","Company","[]","2020-10-20T00:12:37.754Z","","[{""S"":""https://scripps.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","E.W. Scripps","","","[]","","2020-10-20T00:12:37.754Z","https://scripps.com"
"83deb654-29f4-4e8c-a375-47ebc31598c2","Company","[]","2020-10-20T00:14:27.080Z","","[{""S"":""https://pg.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Procter & Gamble","","","[]","","2020-10-20T00:14:27.080Z","https://pg.com"
"75a57c11-5ecc-4dc3-b126-2678ad470c7a","Company","[]","2020-10-20T00:12:01.232Z","","[{""S"":""https://carlisle.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Carlisle","","","[]","","2020-10-20T00:12:01.232Z","https://carlisle.com"
"1d8754af-15ff-4954-a7fc-327b2bea6ae2","Company","[]","2020-10-20T00:14:57.693Z","","[{""S"":""https://suntrust.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","SunTrust Banks","","","[]","","2020-10-20T00:14:57.693Z","https://suntrust.com"
"2fbcf3b2-34f3-4a97-af07-932307ac6b51","Company","[]","2020-10-20T21:57:48.061Z","","[{""S"":""https://saralee.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Sara Lee","","","[]","","2020-10-20T21:57:48.061Z","https://saralee.com"
"c118febb-d344-404b-8bad-2c4b1196afc3","Company","[]","2020-10-20T00:13:59.716Z","","[{""S"":""https://nytco.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","New York Times","","","[]","","2020-10-20T00:13:59.716Z","https://nytco.com"
"85ed16a4-b777-4151-aa4b-806a29b893db","Company","[]","2020-08-29T19:03:26.523Z","","","","","""ProMazo, Inc.""","0e23df8e-8a0d-4a09-8b1a-7be565d6629b","","[]","SMALL","2020-08-29T19:03:26.523Z","https://promazo.com"
"0234ba0a-04b4-4fdf-9a40-d52568c0db83","Company","[]","2020-10-20T00:15:11.737Z","","[{""S"":""https://uwgrocers.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Unified Western Grocers","","","[]","","2020-10-20T00:15:11.737Z","https://uwgrocers.com"
"87445080-8bff-4f82-94dc-347b12531e0c","Company","[]","2020-10-20T00:13:04.517Z","","[{""S"":""https://goodysonline.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Goody's Family Clothing","","","[]","","2020-10-20T00:13:04.517Z","https://goodysonline.com"
"37082984-d4c4-42ce-b18b-37b19afcd222","Company","[]","2020-10-20T00:12:25.806Z","","[{""S"":""https://cytec.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Cytec Industries","","","[]","","2020-10-20T00:12:25.806Z","https://cytec.com"
"83ae4492-87ff-4624-aa6a-9ec2ae6e931f","Company","[]","2020-10-20T00:12:27.843Z","","[{""S"":""https://davita.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","DaVita","","","[]","","2020-10-20T00:12:27.843Z","https://davita.com"
"bae67e3f-b5f9-4200-ba02-26c8f506d43f","Company","[]","2020-10-20T00:12:28.896Z","","[{""S"":""https://delmonte.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Del Monte Foods","","","[]","","2020-10-20T00:12:28.896Z","https://delmonte.com"
"d0fd09a0-d6da-4c98-9b3e-1fc2fa4e9e38","Company","[]","2020-10-20T00:14:15.914Z","","[{""S"":""https://pennzoil-quakerstate.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Pennzoil-Quaker State","","","[]","","2020-10-20T00:14:15.914Z","https://pennzoil-quakerstate.com"
"1b66864f-115f-4c88-978f-7e8ba0aa69a5","Company","[]","2020-10-20T00:13:32.804Z","","[{""S"":""https://landsend.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Lands' End","","","[]","","2020-10-20T00:13:32.804Z","https://landsend.com"
"b93fa602-1552-4aa5-a9d4-0bc7a37dbe8b","Company","[]","2020-10-20T00:14:07.521Z","","[{""S"":""https://opc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Oglethorpe Power","","","[]","","2020-10-20T00:14:07.521Z","https://opc.com"
"a2de1c87-0750-41bd-bb01-e8b65aea05a8","Company","[]","2020-10-20T00:14:34.820Z","","[{""S"":""https://revlon.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Revlon","","","[]","","2020-10-20T00:14:34.820Z","https://revlon.com"
"d334eb3b-37fa-4839-8eb1-36a275ab6cc5","Company","[]","2020-10-20T00:13:14.139Z","","[{""S"":""https://hibernia.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Hibernia Corp.","","","[]","","2020-10-20T00:13:14.139Z","https://hibernia.com"
"3846cc0f-454f-4501-b42e-d887d7237a55","Company","[]","2020-09-08T18:21:51.358Z","","","","","boeing","SignInWithApple_000755.cc400ea07bf744db936cfb6982c1c8fe.1514","","[]","SMALL","2020-09-08T18:21:51.358Z","https://www.boeing.com"
"daa5d8bc-8eca-4c7d-872b-129d1d9cf926","Company","[]","2020-10-20T00:13:00.090Z","","[{""S"":""https://gm.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","General Motors","","","[]","","2020-10-20T00:13:00.090Z","https://gm.com"
"1fc04084-4555-4c74-bcc8-418fc5d8a4e9","Company","[]","2020-10-20T00:14:20.676Z","","[{""S"":""https://philipmorris.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Philip Morris","","","[]","","2020-10-20T00:14:20.676Z","https://philipmorris.com"
"2e5369af-26f5-4b0a-93e4-92c00a2b7354","Company","[]","2020-08-23T19:52:06.702Z","{""friendsAndCommunity"":{""N"":""50""},""environmentallyFriendly"":{""N"":""50""},""individualEmpowerment"":{""N"":""50""},""purposeDriven"":{""N"":""50""},""collaboration"":{""N"":""50""}}","","","OTHER","Apple","021146a6-0d4e-40a4-ade3-9db560a5aadc","{""promotions"":{""N"":""50""},""startingSalary"":{""N"":""50""},""exitOpportunities"":{""N"":""50""},""prestige"":{""N"":""50""},""trainingOnTheJob"":{""N"":""50""}}","[]","","2020-08-23T19:52:06.702Z","https://apple.com"
"5ccd5991-1593-4e5c-b708-efee76386a28","Company","[]","2020-10-20T00:12:32.330Z","","[{""S"":""https://dollargeneral.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Dollar General","","","[]","","2020-10-20T00:12:32.330Z","https://dollargeneral.com"
"e37228ed-2c00-49f2-a282-b71d345bad97","Company","[]","2020-10-20T00:13:35.567Z","","[{""S"":""https://lfg.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Lincoln National","","","[]","","2020-10-20T00:13:35.567Z","https://lfg.com"
"f1469064-0ae6-4e02-9b6b-92bc3ffd77d0","Company","[]","2020-10-20T00:12:02.503Z","","[{""S"":""https://cbrlgroup.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","CBRL Group","","","[]","","2020-10-20T00:12:02.503Z","https://cbrlgroup.com"
"7cfb7dd5-a1d0-411c-84d8-ffead9355ba7","Company","[]","2020-10-19T23:48:04.540Z","","[{""S"":""https://amrcorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","AMR","","","[]","","2020-10-19T23:48:04.540Z","https://amrcorp.com"
"224d0e8b-8cc9-4967-bc0c-ece3b562a48f","Company","[]","2020-10-20T00:15:31.488Z","","[{""S"":""https://worldcom.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","WorldCom","","","[]","","2020-10-20T00:15:31.488Z","https://worldcom.com"
"d3e6fac3-92f0-4c60-bd58-14c85dbf74b4","Company","[]","2020-10-20T00:13:53.475Z","","[{""S"":""https://molex.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Molex","","","[]","","2020-10-20T00:13:53.475Z","https://molex.com"
"975a1647-4e0f-4e3d-b8e5-ae47018ccedd","Company","[]","2020-09-18T19:32:18.384Z","","","","","ProMazo","Google_106083430452839760533","","[]","SMALL","2020-09-18T19:32:18.384Z","https://www.promazo.com"
"7f9f9d1d-b2ce-4c98-a8cd-9ab6dff1ef7c","Company","[]","2020-10-20T00:14:40.618Z","","[{""S"":""https://scana.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Scana","","","[]","","2020-10-20T00:14:40.618Z","https://scana.com"
"2ac4be33-8f97-4d92-a353-d0f5a9944e5d","Company","[]","2020-10-20T00:12:22.151Z","","[{""S"":""https://corning.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Corning","","","[]","","2020-10-20T00:12:22.151Z","https://corning.com"
"20e6d0ce-9981-4f57-a353-047a9619a94b","Company","","2021-02-03T23:17:50.593Z","","[{""S"":""https://workday.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Workday","","","","","2021-02-03T23:17:50.593Z","https://workday.com"
"7b854df0-9f96-49d4-ba02-babf1f98fb12","Company","[]","2020-10-20T00:12:33.493Z","","[{""S"":""https://dovercorporation.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Dover","","","[]","","2020-10-20T00:12:33.493Z","https://dovercorporation.com"
"e2d31ea4-fcdf-4310-8908-07c71742820e","Company","[]","2020-10-20T00:14:05.098Z","","[{""S"":""https://nstaronline.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","NSTAR","","","[]","","2020-10-20T00:14:05.098Z","https://nstaronline.com"
"9914e2f7-0619-449c-a473-b4c552d4fc95","Company","[]","2020-10-20T00:13:30.367Z","","[{""S"":""https://kri.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Knight-Ridder","","","[]","","2020-10-20T00:13:30.367Z","https://kri.com"
"373943c2-3218-4c73-b468-9a42ac406384","Company","[]","2020-10-19T23:48:10.365Z","","[{""S"":""https://archcoal.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Arch Coal","","","[]","","2020-10-19T23:48:10.365Z","https://archcoal.com"
"f70d7806-491a-479e-93ac-b510e510c7fa","Company","[]","2020-10-20T00:14:24.423Z","","[{""S"":""https://potlatchcorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Potlatch","","","[]","","2020-10-20T00:14:24.423Z","https://potlatchcorp.com"
"dd517d02-59d6-4277-88b7-cff57c22685b","Company","[]","2020-10-20T00:12:01.520Z","","[{""S"":""https://cartech.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Carpenter Technology","","","[]","","2020-10-20T00:12:01.520Z","https://cartech.com"
"48963a0d-f9a2-4f29-9c6a-e7e1fc54c6e6","Company","[]","2020-10-20T00:12:31.298Z","","[{""S"":""https://diebold.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Diebold","","","[]","","2020-10-20T00:12:31.298Z","https://diebold.com"
"5dd822b0-106a-4a71-8de7-078134abe6e1","Company","[]","2020-10-20T00:14:14.904Z","","[{""S"":""https://paychex.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Paychex","","","[]","","2020-10-20T00:14:14.904Z","https://paychex.com"
"6ba73574-0b3a-40ee-bd3d-a4e83139d40e","Company","[]","2020-10-20T00:12:40.439Z","","[{""S"":""https://eagleusa.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","EGL","","","[]","","2020-10-20T00:12:40.439Z","https://eagleusa.com"
"55541647-a408-4edd-b76c-796be9100c83","Company","[]","2020-10-20T00:15:22.327Z","","[{""S"":""https://vulcanmaterials.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Vulcan Materials","","","[]","","2020-10-20T00:15:22.327Z","https://vulcanmaterials.com"
"d4cc8e08-e80b-4f25-83ec-f58200a6b358","Company","[]","2020-10-20T00:12:40.684Z","","[{""S"":""https://elpaso.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","El Paso","","","[]","","2020-10-20T00:12:40.684Z","https://elpaso.com"
"ce805aeb-c9f9-46d8-b2f7-8af47b483733","Company","[]","2020-10-20T00:13:33.573Z","","[{""S"":""https://leggett.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Leggett & Platt","","","[]","","2020-10-20T00:13:33.573Z","https://leggett.com"
"01f49c0a-87db-4756-bad5-05bc6eb64301","Company","[]","2020-10-20T00:12:21.059Z","","[{""S"":""https://coopertire.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Cooper Tire & Rubber","","","[]","","2020-10-20T00:12:21.059Z","https://coopertire.com"
"b1958913-ce02-41bf-9df5-67d3ecea7e01","Company","[]","2020-10-20T00:15:26.970Z","","[{""S"":""https://wellsfargo.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wells Fargo","","","[]","","2020-10-20T00:15:26.970Z","https://wellsfargo.com"
"9fef6e75-8450-46bd-9ae0-4b86eb373106","Company","[]","2020-10-20T00:14:08.276Z","","[{""S"":""https://oldrepublic.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Old Republic International","","","[]","","2020-10-20T00:14:08.276Z","https://oldrepublic.com"
"b0f73dc6-31b4-425e-94bc-06ba5e5ca7be","Company","[]","2020-10-20T00:13:20.152Z","","[{""S"":""https://ingles-markets.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Ingles Markets","","","[]","","2020-10-20T00:13:20.152Z","https://ingles-markets.com"
"f747850a-bb0e-42e4-b29b-60cf5c2e47ff","Company","[]","2020-10-20T00:14:24.950Z","","[{""S"":""https://ppg.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","PPG Industries","","","[]","","2020-10-20T00:14:24.950Z","https://ppg.com"
"e3ff5e2f-73da-430d-88fd-a27cdf51571d","Company","[]","2020-10-20T00:15:25.964Z","","[{""S"":""https://watsco.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Watsco","","","[]","","2020-10-20T00:15:25.964Z","https://watsco.com"
"e07dee80-aabf-4c5b-afc1-3a4a2e69ffc3","Company","[]","2020-10-20T00:13:44.166Z","","[{""S"":""https://maxim-ic.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Maxim Integrated Products","","","[]","","2020-10-20T00:13:44.166Z","https://maxim-ic.com"
"6d7476aa-9bab-4a6c-a6e2-ef766d76101a","Company","[]","2020-10-20T00:13:40.048Z","","[{""S"":""https://manpower.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Manpower","","","[]","","2020-10-20T00:13:40.048Z","https://manpower.com"
"59d31744-fd80-4d14-a8cd-fb9b6eebfaf7","Company","[]","2020-10-20T00:15:18.169Z","","[{""S"":""https://usfreightways.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","USFreightways","","","[]","","2020-10-20T00:15:18.169Z","https://usfreightways.com"
"e24ae14d-7ce4-4782-a8df-688ec55401b2","Company","[]","2020-10-20T00:15:02.684Z","","[{""S"":""https://teradyne.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Teradyne","","","[]","","2020-10-20T00:15:02.684Z","https://teradyne.com"
"30eb9915-a5c7-4998-ad86-b4c3b8ce6a8e","Company","[]","2020-10-20T00:12:54.589Z","","[{""S"":""https://footstar.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Footstar","","","[]","","2020-10-20T00:12:54.589Z","https://footstar.com"
"dfa48b86-b027-4013-b00d-3ddb6ed6a445","Company","[]","2020-10-20T00:13:15.625Z","","[{""S"":""https://honi.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Hon Industries","","","[]","","2020-10-20T00:13:15.625Z","https://honi.com"
"9d59155d-3da8-487e-8028-6b3f5afcbfc3","Company","[]","2020-10-20T21:57:57.535Z","","[{""S"":""https://ups.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","United Parcel Service","","","[]","","2020-10-20T21:57:57.535Z","https://ups.com"
"3893c082-d639-46e9-87dc-0d5cf44d1090","Company","[]","2020-10-20T00:13:29.481Z","","[{""S"":""https://kimberly-clark.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Kimberly-Clark","","","[]","","2020-10-20T00:13:29.481Z","https://kimberly-clark.com"
